id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51764225,PROSI 47 - COZY CITY CENTRE Apartment,305284148,Greshma,,Neubau,48.20144,16.33752,Entire home/apt,42,1,18,2022-02-16,2.78,4,63,18,
51765084,Appartamento Isabella in centro a Vienna,238199068,Davide,,Wieden,48.19758,16.365,Entire home/apt,100,1,5,2022-01-06,0.80,2,38,5,
51765909,bright room in artsy flat close to city center,53549439,Gerti,,Margareten,48.18331,16.35148,Private room,27,1,53,2022-03-07,9.19,3,48,53,
51766392,Peaceful & Connected - Big apartment with balcony,27775775,Rene,,Floridsdorf,48.25694,16.40769,Entire home/apt,50,1,17,2022-03-02,2.77,56,309,17,
51766826,Design Apartment Quartier BELVEDER,151062999,Мikka,,Favoriten,48.1771,16.38774,Entire home/apt,60,20,0,,,3,345,0,
51886359,★Moderne Wohnung im urbanen Wien★ | perfekte Lage,189066567,Albi,,Neubau,48.20422,16.35169,Entire home/apt,129,28,0,,,30,338,0,
51896151,Micro Rooftop Penzing,8632750,Andreas,,Rudolfsheim-Fnfhaus,48.19538,16.31585,Entire home/apt,62,1,0,,,73,353,0,
51897370,"Lovely Mariahilf 1BR w/ Elevator + Terrace, near park, U4, by Blueground(VIE41)",385064248,Blueground,,Mariahilf,48.197899,16.355644,Entire home/apt,95,30,0,,,101,161,0,
51901680,Art Apartment Karlsplatz,8632750,Andreas,,Wieden,48.19959,16.3692,Entire home/apt,136,1,3,2021-10-30,0.57,73,347,3,
51906754,"Quiet, brand new, right next to metro/tram, ideal!",4361476,Steffi,,Rudolfsheim-Fnfhaus,48.19744,16.32878,Entire home/apt,80,4,1,2022-01-08,0.48,6,338,1,
51918251,Family empress suite for 3,115915838,Edward,,Neubau,48.19805,16.34833,Private room,100,1,1,2021-09-19,0.17,20,339,1,
51919208,Urban Explorer double bedroom,115915838,Edward,,Neubau,48.19892,16.34776,Private room,90,1,2,2022-02-20,0.38,20,349,2,
51924389,MARVELous Studio near Subway (15 min to center),420569631,Nilgun,,Meidling,48.16697,16.32646,Entire home/apt,33,3,16,2022-03-06,2.58,1,149,16,
51931141,Well-equipped and bright studio,50945012,Easy Flat TEAM,,Ottakring,48.2089,16.32564,Entire home/apt,120,1,6,2022-01-07,1.03,53,315,6,
51931905,Small studio for city explorers or business trips,50945012,Easy Flat TEAM,,Ottakring,48.20709,16.32749,Entire home/apt,74,1,4,2021-11-02,0.74,53,356,4,
51931968,Studio – minimalistic and optimistic,50945012,Easy Flat TEAM,,Ottakring,48.20796,16.32567,Entire home/apt,74,1,6,2021-10-23,1.02,53,358,6,
51932697,Riverside,405737377,Barbara,,Leopoldstadt,48.21811,16.37512,Entire home/apt,48,2,5,2021-11-03,0.83,2,77,5,
51935303,"Vienna Small Original(8) near Sub, 10min 2 centre",151352772,Stefan,,Landstra§e,48.19622,16.39714,Entire home/apt,40,2,12,2022-01-14,2.26,5,265,12,
51935894,CENTRAL QUIET HAVEN located in the heart of Vienna,420498963,Oleksandr,,Mariahilf,48.19925,16.36123,Entire home/apt,57,1,14,2021-12-24,2.01,1,0,14,
51937147,Modern 2 room apartment with balcony,420665581,Aydin,,Floridsdorf,48.26172,16.38739,Entire home/apt,89,3,1,2022-01-02,0.44,1,363,1,
51942102,Alps in the city for two,115915838,Edward,,Neubau,48.19735,16.34662,Private room,80,1,0,,,20,339,0,
51948573,Prater Zentrum,266574198,Viktoria,,Leopoldstadt,48.21842,16.39861,Entire home/apt,60,2,14,2022-01-01,2.37,2,328,14,
51950998,Apartment Bennoplatz,25486381,Andreas,,Josefstadt,48.212051,16.341583,Entire home/apt,120,2,1,2021-09-08,0.16,1,179,1,
51956689,Stylish Double Room w / yardview,404652017,Ali,,Mariahilf,48.19573,16.3461,Entire home/apt,65,1,30,2022-03-07,5.03,93,92,30,
51958152,Central Room for Thrifty Travelers,388500085,Ev,,Josefstadt,48.2098,16.34029,Private room,14,1,4,2021-10-04,0.58,2,0,4,
51959335,"Optimal Apartment, 5 Persons, Bookable in Lockdown",404652017,Ali,,Margareten,48.18407,16.3617,Entire home/apt,80,1,22,2022-03-06,3.84,93,89,22,
51971555,Cozy studio - under the earth - perfectly located,54301002,Pia,,Whring,48.22669,16.3427,Entire home/apt,50,2,7,2021-11-30,1.12,12,167,7,
51971688,Top of Belvedere Smart,8632750,Andreas,,Favoriten,48.18507,16.38297,Entire home/apt,170,1,0,,,73,293,0,
51974355,3-4 month rental in the 3rd district of Vienna,3034206,Eric,,Landstra§e,48.19579,16.39824,Entire home/apt,27,90,0,,,1,173,0,
51976897,"Lovely Landstraße 1BR w/ Elevator, walk to U3 + Bahnhof, by Blueground",385064248,Blueground,,Landstra§e,48.203819,16.385221,Entire home/apt,75,30,1,2021-10-09,0.19,101,257,1,
51976918,"Lovely Margareten 1BR w/ Elevator, walk to U4 + Naschmarkt, by Blueground",385064248,Blueground,,Margareten,48.186283,16.346195,Entire home/apt,64,30,0,,,101,313,0,
51991964,Urban Island Studio Apartment,388009441,Thomas,,Alsergrund,48.23254,16.36043,Entire home/apt,79,2,3,2021-09-23,0.50,8,177,3,
51993841,Emerald Green,77076005,Kaylee,,Brigittenau,48.23505,16.38978,Entire home/apt,47,1,22,2022-02-27,3.82,36,200,22,
51994132,Room with privat bathroom. Near city center,419228475,Irina,,Landstra§e,48.208645,16.3937,Private room,22,1,44,2022-03-05,7.06,3,59,44,
52006332,private cozy apartment in the center,17245551,Zoe,,Leopoldstadt,48.22438,16.37008,Entire home/apt,63,1,8,2021-10-21,1.38,1,106,8,
52022710,Spacious Room - Perfect for Long stays,88128342,Bakir,,Landstra§e,48.19356,16.38947,Private room,61,1,11,2021-11-22,1.84,9,85,11,
52022831,Lake View Stylish & Fully Furnished Apartment,60078418,Saif,,Donaustadt,48.23652,16.42394,Entire home/apt,80,2,2,2022-01-30,0.36,3,271,2,
52023182,★Luxurious and Spacious★5 min walk to city center,222345303,Mario,,Alsergrund,48.22184797360834,16.36685696012616,Entire home/apt,107,1,0,,,35,93,0,
52023247,⍟Super King bed ⍟ central and near metro,222345303,Mario,,Favoriten,48.17863337132441,16.374345347962695,Private room,45,1,2,2022-03-07,2,35,2,2,
52023429,⍟3 Bedroom⍟ Ideal for groups of 8,222345303,Mario,,Favoriten,48.17747,16.37629,Entire home/apt,122,1,4,2022-03-06,4,35,115,4,
52023593,NEW! HUGE PROSI Apartment 48 with BALCONY,305284148,Greshma,,Neubau,48.20206,16.33837,Entire home/apt,49,1,18,2022-02-16,3.09,4,45,18,
52048504,"Ideal Josefstadt 2BR w/ Elevator, near Volksgarten + U2, by Blueground",385064248,Blueground,,Josefstadt,48.209068,16.353939,Entire home/apt,208,30,0,,,101,41,0,
52049228,Hotel AirBnB 0.1,285705782,Anar,,Hernals,48.21786,16.33823,Private room,26,1,12,2022-02-06,1.97,4,346,12,
52050997,"Chic Wieden 1BR w/ Balcony, Gym, Elevator, walk to U-Bahn, by Blueground",385064248,Blueground,,Favoriten,48.185299,16.382648,Entire home/apt,75,30,0,,,101,313,0,
52051037,"Modern Wieden 1BR w/ Balcony, Gym, Elevator, walk to U-Bahn, by Blueground",385064248,Blueground,,Favoriten,48.185299,16.382648,Entire home/apt,83,30,0,,,101,300,0,
52051135,"Lovely Wieden 1BR w/ Balcony, Gym, Elevator, walk to U-Bahn, by Blueground",385064248,Blueground,,Favoriten,48.185299,16.382648,Entire home/apt,103,30,0,,,101,343,0,
52051145,"Hip Wieden 1BR w/ Balcony, Gym, Elevator, walk to U-Bahn, by Blueground",385064248,Blueground,,Favoriten,48.185299,16.382648,Entire home/apt,81,30,0,,,101,282,0,
52051183,Complete Apartment (65m2) 3rooms Perfectly Located,7865490,Gabriel,,Brigittenau,48.23833,16.38543,Entire home/apt,70,4,0,,,2,69,0,
52051195,Spacious and stylish 4-room apartment (120sqm),203516344,Lucas,,Rudolfsheim-Fnfhaus,48.196445,16.331318,Entire home/apt,110,10,2,2022-01-02,0.69,1,273,2,
52051383,Zimmer im Wiener Haus 1,421393948,Mauri,,Donaustadt,48.22841,16.45675,Private room,35,1,7,2022-03-05,1.22,4,339,7,
52055225,Cozy apartment with terrace & art installations,151869337,Vienna Invites,,Brigittenau,48.25338,16.37175,Entire home/apt,74,6,0,,,33,39,0,
52065208,Jimmy's  Apartments Suites (1-Bedroom Suite),151274765,Jimmys,,Rudolfsheim-Fnfhaus,48.19502,16.33706,Entire home/apt,124,2,0,,,17,314,0,
52067024,"85m2 Flat with balcony, central and cosy",376179252,Can,,Margareten,48.19369,16.35935,Entire home/apt,67,2,9,2021-11-15,1.56,2,22,9,
52081438,Jimmy's Apartments Suites(1-Bedroom Suite Balcony),151274765,Jimmys,,Rudolfsheim-Fnfhaus,48.1946,16.33544,Entire home/apt,134,2,0,,,17,314,0,
52086378,Cosy room in the very heart of the city!,187444980,Dirk,,Neubau,48.20475,16.3476,Private room,45,2,2,2021-09-23,0.31,2,0,2,
52088207,Zimmer im Wiener Haus 2,421393948,Mauri,,Donaustadt,48.22196,16.47128,Private room,26,1,12,2022-03-05,2.24,4,359,12,
52088234,Zimmer im Wiener Haus 4,421393948,Mauri,,Donaustadt,48.22394,16.47194,Private room,22,1,6,2021-09-29,0.99,4,363,6,
52101093,Looovely Apartment im Herzen von Wien,420064882,Leni'S,,Innere Stadt,48.209,16.37295,Entire home/apt,69,3,3,2021-10-27,0.48,1,0,3,
52103537,Artistic Apartment in the Heart of the City,421848894,Maria,,Innere Stadt,48.20153,16.36466,Entire home/apt,163,4,8,2022-01-21,1.45,1,0,8,
52104500,PRATERSTERN 2 ZENTRUM.10 MINUTE,89583744,Niko,,Leopoldstadt,48.2244,16.38617,Private room,35,3,2,2022-02-15,0.41,2,365,2,
52115847,Boutique Suite,116849625,Diana,,Neubau,48.20508,16.3497,Entire home/apt,164,1,19,2022-01-10,3.24,24,32,19,
52119129,THE SKY SUITE 20 – VIENNA ROOFTOP LOFT,69767347,Walter,,Favoriten,48.17574,16.37689,Entire home/apt,99,2,4,2021-10-11,0.71,3,157,4,
52121519,Supreme Suite - spacious patio artsy central,337191377,Susanna,,Landstra§e,48.20975,16.39041,Entire home/apt,104,2,5,2022-02-07,2.00,2,215,5,
52122276,Cozy and bright 2 Room Apartment - tram station,173037514,Gustav,,Hernals,48.22123,16.3201,Entire home/apt,50,30,0,,,1,365,0,
52126344,★ BIG & CENTRAL★ (15min) | 52m2 | Bright apartment,201370667,Tristan,,Ottakring,48.20729,16.3265,Entire home/apt,32,1,20,2022-03-10,3.73,1,324,20,
52130389,AvR Lux Apartments > 100 m2,422052025,Mladen,,Donaustadt,48.2217,16.45731,Entire home/apt,89,2,5,2022-03-03,1.26,1,258,5,
52137305,Street Junior Suite,342487988,Theresia,,Leopoldstadt,48.21567,16.37877,Entire home/apt,128,1,2,2021-10-31,0.33,5,277,2,
52137338,Street Suite,342487988,Theresia,,Leopoldstadt,48.21785,16.37937,Entire home/apt,138,1,0,,,5,334,0,
52137343,Garden Suite,342487988,Theresia,,Leopoldstadt,48.21785,16.37738,Shared room,153,1,0,,,5,332,0,
52140766,"Modern Landstraße 1BR w/ Elevator & Rooftop Pool, near U3, by Blueground",385064248,Blueground,,Landstra§e,48.19414,16.41326,Entire home/apt,75,30,1,2021-11-10,0.25,101,334,1,
52140847,"Roomy Wieden 3BR w/ Elevator, walk to Kärtner Straße shops, by Blueground",385064248,Blueground,,Wieden,48.197109,16.365137,Entire home/apt,210,30,0,,,101,37,0,
52145795,Private room in the downtown flat,289663326,Alex,,Leopoldstadt,48.219,16.39657,Private room,30,1,3,2021-11-15,0.56,2,69,3,
52157150,Bright oriel room in the middle of the 8th Distr.,8280416,Milena,,Josefstadt,48.21164,16.34677,Private room,38,3,0,,,1,39,0,
52160296,La Vie(nne) é Belle,164693834,Manuel,,Landstra§e,48.19463,16.411089,Entire home/apt,81,2,2,2022-02-16,1.25,1,100,2,
52160326,Superb Suite Shopping Paradise Mariahilfer Str. J,404652017,Ali,,Mariahilf,48.1955,16.34673,Entire home/apt,81,1,15,2022-03-04,2.50,93,101,15,
52161623,New! Flat near Westbahnhof!,323853836,Marina,,Rudolfsheim-Fnfhaus,48.19734,16.33247,Entire home/apt,43,2,13,2022-03-06,2.65,4,218,13,
52164590,NEW! Cozy Apartment - 15min to City Center,235195974,Jonathan & Kimi,,Meidling,48.1843,16.34397,Entire home/apt,69,1,21,2022-02-27,3.68,13,252,21,
52165024,NEW! Modern Apartment - 15 min to City Center,235195974,Jonathan & Kimi,,Meidling,48.18579,16.34214,Entire home/apt,75,1,28,2022-01-23,4.72,13,255,28,
52165081,NEW! Charming Apartment- 15min to City Center,235195974,Jonathan & Kimi,,Meidling,48.18598,16.34215,Entire home/apt,69,1,21,2022-02-19,3.62,13,266,21,
52167932,Schöne Eigentumswohnung im 18.Bez.,418827346,Orasis,,Whring,48.22287,16.34273,Entire home/apt,130,1,0,,,1,365,0,
52170241,New! Schöne Wohnung mit Terasse/ nahe Westbahnhof,323853836,Marina,,Rudolfsheim-Fnfhaus,48.19566,16.33228,Entire home/apt,38,2,19,2022-03-06,3.20,4,229,19,
52178156,Sunny Loft near main train station,422391172,Caroline,,Margareten,48.18529,16.36624,Entire home/apt,58,2,25,2022-02-16,4.17,1,274,25,
52196989,STYLISH DESIGN APARTMENT IN THE HEART OF VIENNA,314982213,Tina,,Neubau,48.20245,16.35704,Entire home/apt,86,2,15,2022-01-07,2.59,4,80,15,
52205312,lovely 1-bedroom rental unit in vienna,417055591,Reza,,Dbling,48.25415,16.36561,Entire home/apt,100,1,1,2022-01-04,0.45,1,88,1,
52210025,Steiner Residences Nestroyplatz Skylight Apts,129960877,Mary & Kiki,,Leopoldstadt,48.21599,16.38319,Entire home/apt,91,1,29,2022-02-27,5.21,23,278,29,
52212988,sweet & cosy city apartment,8473277,Armina,,Landstra§e,48.20024,16.39967,Entire home/apt,53,5,3,2022-02-20,0.85,1,66,3,
52213415,Erholsames Reihenhaus mit kostenlosem Parkplatz,12768737,Marlene,,Favoriten,48.15817,16.40288,Entire home/apt,95,4,0,,,1,277,0,
52215097,Lovely serviced apartment Vienna 3km to DT+Balcony,422677925,Benjamin,,Brigittenau,48.23169,16.38842,Entire home/apt,9,27,11,2022-01-02,1.93,1,101,11,
52216253,"Appartement Belvedere 
1050 Wien",416969762,Robert,,Margareten,48.18516,16.36219,Entire home/apt,85,2,0,,,1,344,0,
52219876,cozy 2-room apartment | 8 mins to U3 Ottakring,64601861,Sarah & Thomas,,Ottakring,48.209774,16.32106,Entire home/apt,67,14,5,2022-02-03,1.06,4,186,5,
52229811,central & cosy bedroom in shared flat,369206296,Sara Maria,,Ottakring,48.21267,16.32763,Private room,29,1,3,2022-01-22,0.52,2,333,3,
52232653,"2 Bezirk, neue Renovierte Wohnung Zentrum nähe",18242528,Akram,,Leopoldstadt,48.22673,16.38885,Entire home/apt,45,14,1,2021-10-31,0.23,3,315,1,
52234621,Budget Apartment with the best location,404652017,Ali,,Rudolfsheim-Fnfhaus,48.19268,16.3306,Entire home/apt,70,1,53,2022-03-07,9.09,93,131,53,
52252421,Superior 2BR Apartment - Bookable in Lockdown,404652017,Ali,,Landstra§e,48.19321,16.3882,Entire home/apt,115,1,46,2022-02-16,7.93,93,48,46,
52255236,"Sleek Landstraße 1BR w/ Elevator & Rooftop Pool, near U3, by Blueground",385064248,Blueground,,Landstra§e,48.193836,16.412128,Entire home/apt,86,30,0,,,101,221,0,
52255270,"Bright Alsergrund 2BR, near Himmelpfortstiege, AKH, U4, U6 by Blueground",385064248,Blueground,,Alsergrund,48.227242,16.355804,Entire home/apt,101,30,1,2021-12-26,0.39,101,250,1,
52261117,Designer Apartment! Near Schönbrunn Palace and Zoo,288328438,Julia,,Rudolfsheim-Fnfhaus,48.18663,16.3232,Entire home/apt,76,1,46,2022-03-03,7.84,4,65,46,
52262271,Stylische Terrassen Wohnung mit Blick ins Grüne,11842127,Martina Und Katerina,,Rudolfsheim-Fnfhaus,48.19747,16.33503,Entire home/apt,76,3,0,,,2,271,0,
52272974,Eigenes Haus mit Pool und Garten,217614106,Helmut,,Liesing,48.13504,16.26422,Entire home/apt,81,2,0,,,1,347,0,
52275933,Gemütliche Altbauwohnung im 2. Bezirk Wien,141406029,Ricarda,,Leopoldstadt,48.22275,16.38431,Entire home/apt,45,7,2,2021-11-01,0.39,1,261,2,
52283788,Quiet and Green Studio 10min from Heart of Vienna,238326400,Vladimir And Zuzana,,Landstra§e,48.19628,16.40303,Entire home/apt,45,7,4,2021-11-28,0.73,1,126,4,
52284636,Charming Apartment in the city Center! (Opera),383918683,Aris,,Wieden,48.19468,16.36895,Entire home/apt,48,2,14,2022-03-01,2.92,1,245,14,
52292494,The High-Rise Condo with a POOL,116849625,Diana,,Landstra§e,48.19397,16.41194,Entire home/apt,67,1,12,2022-02-19,2.08,24,62,12,
52295259,Hotel Airbnb 0.3,285705782,Anar,,Whring,48.21794,16.34001,Private room,30,1,11,2022-03-03,1.96,4,352,11,
52297484,Gemütliches Apartment nähe Donau,168294721,Toni,,Brigittenau,48.23273,16.39123,Entire home/apt,55,1,0,,,1,365,0,
52298306,Urban Apartment in trendy area,54301002,Pia,,Neubau,48.20403,16.34371,Entire home/apt,40,2,11,2022-03-06,2.37,12,330,11,
52328673,Zimmer im Wiener Haus 3,421393948,Mauri,,Donaustadt,48.22314,16.47262,Private room,26,1,19,2022-02-19,3.35,4,350,19,
52328975,Triple Room w/ Kingsize Bed Shared Apt. Schönbrunn,404652017,Ali,,Meidling,48.17976,16.33759,Private room,53,1,13,2022-03-07,2.28,93,101,13,
52332570,Funky Land,423553178,Claudia,,Landstra§e,48.19711,16.40644,Entire home/apt,70,3,2,2022-01-02,0.51,1,365,2,
52335963,Vienna dream,159056973,Eden Apartment,,Brigittenau,48.23521,16.38497,Entire home/apt,60,3,0,,,2,179,0,
52336111,3 STOPS to the City Center! Comfortable apartment,288328438,Julia,,Leopoldstadt,48.2248,16.4012,Entire home/apt,76,1,17,2022-01-28,3.02,4,75,17,
52336300,Goldfisch Apartment Central Park,39014937,Roman,,Innere Stadt,48.20709,16.37708,Entire home/apt,90,1,4,2022-01-02,0.78,1,362,4,
52341042,Zen Mariahilfer@ Westbahnhof,7497201,Michael Sidhamo,,Rudolfsheim-Fnfhaus,48.19582,16.33258,Entire home/apt,45,3,19,2022-02-27,3.45,1,113,19,
52345876,Coole Dachgeschosswohnung in Wien Belvedere,129210631,Thomas,,Landstra§e,48.18923,16.38558,Entire home/apt,60,2,4,2022-02-05,1.26,1,18,4,
52359100,Quiet modern apartment in 18th district,141550666,Xiaoyong,,Hernals,48.225052,16.332134,Entire home/apt,36,1,7,2022-01-31,1.28,2,235,7,
52359287,Modern Apartment Westbahnhof,269270647,Team Can,,Rudolfsheim-Fnfhaus,48.20086,16.33396,Entire home/apt,50,1,0,,,1,364,0,
52360224,Möblierte geräumige Wohnung im Grünen,374192019,Navina,,Hietzing,48.19069,16.26267,Entire home/apt,55,4,0,,,1,363,0,
52363602,"CENTRAL, STYLISH & VERY COZY",207390443,Verena,,Margareten,48.18455,16.35217,Entire home/apt,84,2,3,2022-01-02,0.54,2,128,3,
52363819,Top 5. Preiswerte Wohnung in U-Bahn Nähe,423843794,Stefan,,Hernals,48.21744,16.33746,Entire home/apt,30,2,21,2022-03-02,4.09,3,218,21,
52365146,"Charming green wave ""Danube"" Apartment",4865438,Daniela,,Leopoldstadt,48.2249,16.40124,Entire home/apt,69,7,2,2021-12-23,0.43,22,250,2,
52365678,Vintage Dachsuite,4053187,Larissa,,Brigittenau,48.23195,16.3756,Entire home/apt,99,14,0,,,2,365,0,
52375179,Villa Theresia,268962563,Dominik,,Liesing,48.13871,16.23935,Entire home/apt,45,3,2,2021-11-05,0.38,1,73,2,
52376178,"⍟Central and near metro⍟
Ideal for groups of 4",222345303,Mario,,Favoriten,48.1752,16.38453,Private room,45,1,15,2022-02-18,3.60,35,2,15,
52376254,"⍟King bed room+Netflix⍟
central and near metro",222345303,Mario,,Favoriten,48.1735,16.38315,Private room,45,1,16,2022-02-25,3.90,35,2,16,
52376340,"⍟King bed with netflix⍟
central and near metro",222345303,Mario,,Favoriten,48.17399,16.38487,Private room,45,1,22,2022-02-25,5.28,35,2,22,
52377254,Vienna CityApartments - Luxury 2,1235709,Guido,,Landstra§e,48.19633,16.41048,Entire home/apt,100,2,6,2022-03-06,1.43,7,260,6,
52377590,III COZY BUNGALOW NEAR BELVEDERE *SELF CHECK IN*,82026525,Tom,,Landstra§e,48.18111,16.38872,Entire home/apt,90,2,4,2021-12-26,0.72,4,347,4,
52379789,TrIIIple Level 20 - Perfect view and parking place,19664436,Sabine & Bernd,,Landstra§e,48.19546,16.41116,Entire home/apt,135,2,14,2022-03-03,2.84,4,163,14,
52381288,Bungalow mitten im Zentrum mit kostenlosem Parkplatz *self check in*,82026525,Tom,,Landstra§e,48.18265,16.38712,Entire home/apt,150,2,3,2021-12-29,0.68,4,330,3,
52383152,Quiet room close to city center,75866083,Isabel,,Neubau,48.20573,16.34295,Private room,50,1,6,2021-12-30,1.13,1,72,6,
52387484,"Private room, Vienna, not far from metro U4, EsG-1",757295,Khurshed,,Margareten,48.18645,16.34956,Private room,16,1,8,2022-02-05,1.49,75,85,8,
52387933,"Vienna, Private room fr 2 PAX, next to metro EsG-2",757295,Khurshed,,Margareten,48.18643,16.34747,Private room,12,1,3,2021-11-08,0.55,75,88,3,
52388063,"Room in Vienna, next to metro, park, EsG-3",757295,Khurshed,,Margareten,48.18765,16.3494,Private room,12,1,16,2022-02-13,3.00,75,81,16,
52388187,"Room for 2 PAX in Vienna, not far fr. metro, EsG-4",757295,Khurshed,,Margareten,48.18604,16.34781,Private room,13,1,10,2022-02-19,1.96,75,86,10,
52395664,Meidling U6 四房公寓 Citylink 4room apartment,424106175,Allesgute,,Meidling,48.17098,16.33082,Entire home/apt,180,1,1,2021-09-26,0.18,4,221,1,
52400035,"Historic Landstraße 1BR w/ High Ceilings, steps to U3, by Blueground",385064248,Blueground,,Landstra§e,48.193993,16.404488,Entire home/apt,70,30,0,,,101,350,0,
52402346,Fine Room wth your own kitchen 2min to underground,206946689,Yevhenii,,Ottakring,48.21155,16.33619,Private room,28,1,7,2021-11-01,1.17,4,0,7,
52412981,StayOver @ Andy Warhol - Pop-Art Studio-Apartment,265140657,Dominik,,Hernals,48.22366,16.31476,Entire home/apt,45,2,3,2022-03-08,0.60,7,194,3,
52413034,"The Hub Vienna - Netflix, Prime & King size bed",27775775,Rene,,Wieden,48.18701,16.37554,Entire home/apt,55,1,25,2022-03-04,4.87,56,258,25,
52414298,Privates Zimmer in Margareten,391961609,Meryem,,Margareten,48.1872,16.35359,Private room,40,1,1,2021-11-22,0.23,3,7,1,
52416868,Beautiful Apartment in historic Building,128070743,Ehsan,,Dbling,48.24494,16.35154,Entire home/apt,51,1,3,2022-02-24,1.58,1,255,3,
